index,mean_intensity,edge_density,texture_variance,glcm_contrast_d1,glcm_homogeneity_d1,glcm_energy_d1,glcm_correlation_d1,glcm_contrast_d2,glcm_homogeneity_d2,glcm_energy_d2,glcm_correlation_d2,glcm_contrast_d4,glcm_homogeneity_d4,glcm_energy_d4,glcm_correlation_d4,glcm_contrast_d8,glcm_homogeneity_d8,glcm_energy_d8,glcm_correlation_d8,phase_fraction,fft_energy_ratio,run_length_mean,E_x
36,0.041458,0.013626,2584.0515,30.643015,0.992281,0.955281,0.903223,59.940299,0.984902,0.95134,0.811406,112.40332,0.971687,0.944373,0.648815,191.235682,0.95183,0.934023,0.410547,0.041458,0.817834,86.2316,1058.4107
37,0.422821,0.104935,15868.9227,422.739844,0.893516,0.645674,0.781713,810.78105,0.795773,0.59122,0.58132,1389.9375,0.64989,0.532994,0.282906,1826.397666,0.53995,0.513057,0.057732,0.422821,0.850097,9.0909,3125.7543
38,0.448456,0.127899,16083.4914,372.762546,0.906105,0.648242,0.810145,727.523853,0.816745,0.596326,0.629464,1323.553711,0.666611,0.531961,0.325976,1800.641176,0.546438,0.507164,0.083353,0.448456,0.844953,10.2608,2365.6731
39,0.32518,0.018112,14268.9551,56.17886,0.985849,0.740683,0.967642,111.457216,0.971925,0.732649,0.935582,219.146484,0.944799,0.71753,0.872479,410.290874,0.896652,0.692622,0.758239,0.32518,0.971626,55.539,2615.4141
40,0.164017,0.018433,8915.9184,46.572518,0.988269,0.845832,0.957014,92.779281,0.97663,0.839934,0.913958,180.017578,0.954656,0.829194,0.831478,338.210213,0.914809,0.810804,0.678011,0.164017,0.943856,64.1252,1334.7528
41,0.479904,0.023544,16229.9902,35.142188,0.991148,0.701396,0.982266,70.194851,0.982319,0.695188,0.964582,139.350586,0.964899,0.683116,0.929707,275.756978,0.93054,0.660035,0.860962,0.479904,0.975017,78.5803,2207.4114
42,0.148438,0.028793,8219.4077,72.959559,0.981622,0.853801,0.927337,144.17412,0.963684,0.843707,0.85651,276.547852,0.930341,0.825602,0.725204,488.248015,0.877016,0.798918,0.515397,0.148438,0.899528,45.011,1242.7997
43,0.441635,0.063736,16034.7451,75.330744,0.981025,0.698841,0.961502,150.094903,0.962193,0.686145,0.923264,297.711914,0.92501,0.661939,0.847683,577.395476,0.85456,0.619602,0.704185,0.441635,0.920932,43.8368,1958.2155
44,0.045349,0.012604,2815.0999,31.859007,0.991975,0.951383,0.907639,63.480561,0.98401,0.947115,0.816654,123.662109,0.968851,0.939151,0.645172,225.869408,0.943106,0.925999,0.359542,0.045349,0.850867,84.0205,1066.3689
45,0.219711,0.063553,11147.772,252.257675,0.936459,0.773086,0.814606,483.489927,0.878214,0.741788,0.644614,818.323242,0.793873,0.702828,0.397778,1064.64324,0.731828,0.679957,0.214229,0.219711,0.824101,14.8776,1736.8449
46,0.321518,0.025818,14184.8237,75.756342,0.980918,0.737751,0.956323,151.4988,0.961839,0.724979,0.912791,299.619141,0.924529,0.700828,0.828061,586.710323,0.852214,0.657427,0.665421,0.321518,0.958447,43.6325,2101.0267
47,0.171432,0.024429,9236.3717,59.948438,0.9849,0.838015,0.946601,119.514364,0.969896,0.830172,0.893072,235.880859,0.940584,0.815452,0.787093,449.613281,0.886747,0.790493,0.587577,0.171432,0.928448,52.7665,1315.7682
48,0.270203,0.082169,12822.486,169.570175,0.957287,0.751553,0.891638,336.385934,0.915268,0.726823,0.784976,652.333008,0.835684,0.684613,0.582809,1161.542654,0.70742,0.632014,0.256375,0.270203,0.82355,21.5225,1392.3829
49,0.4534,0.087433,16115.0422,228.363419,0.942478,0.67081,0.883949,453.397699,0.885794,0.634747,0.769647,879.292969,0.778516,0.575671,0.553475,1525.571872,0.615725,0.516555,0.2259,0.4534,0.912292,16.335,2264.544
50,0.318314,0.026672,14109.7781,62.80602,0.98418,0.742108,0.963514,125.557225,0.968373,0.73208,0.927013,250.584961,0.93688,0.712715,0.854153,496.56261,0.874921,0.677157,0.710394,0.318314,0.959219,50.8425,1622.9465
51,0.048264,0.011887,2986.87,30.339017,0.992358,0.949046,0.916665,60.611728,0.984733,0.94518,0.833276,117.202148,0.970478,0.938163,0.67619,207.739841,0.947673,0.927701,0.416943,0.048264,0.872227,86.8026,1077.2629
52,0.359985,0.028381,14981.4933,71.378768,0.98202,0.722306,0.960956,142.831262,0.964022,0.710559,0.921838,283.930664,0.928481,0.688224,0.844461,559.515972,0.859064,0.648074,0.692807,0.359985,0.959987,45.8294,2029.3307
53,0.319763,0.081909,14143.8927,322.724449,0.918709,0.699982,0.813217,614.05235,0.845327,0.658466,0.644867,1037.162109,0.73875,0.608971,0.400824,1360.967899,0.657187,0.580661,0.216254,0.319763,0.835944,11.7786,2239.8851
54,0.325775,0.01207,14282.4617,27.299035,0.993124,0.744647,0.984321,54.141594,0.986362,0.740608,0.968859,106.927734,0.973066,0.732823,0.938316,210.365502,0.947011,0.718208,0.877871,0.325775,0.9824,92.9589,1635.9426
55,0.033813,0.030182,2124.3749,123.788051,0.968819,0.951448,0.51668,203.565068,0.948724,0.941737,0.204506,252.984375,0.936276,0.935643,0.017808,260.065524,0.934492,0.934806,-0.00951,0.033813,0.420859,28.5934,1108.5526
56,0.399612,0.011322,15600.9498,25.961443,0.993461,0.716846,0.986362,51.94419,0.986916,0.712507,0.972701,103.974609,0.97381,0.703926,0.945307,208.239967,0.947547,0.687187,0.890251,0.399612,0.985003,95.9531,1946.1875
57,0.048248,0.011765,2985.9736,27.238235,0.993139,0.949211,0.925553,54.324711,0.986316,0.945502,0.852073,106.927734,0.973066,0.938487,0.710401,199.550277,0.949735,0.92662,0.463003,0.048248,0.875894,93.0909,1071.1084
58,0.425949,0.017029,15899.6831,39.884559,0.989954,0.70793,0.979445,79.900052,0.979874,0.701093,0.958811,160.760742,0.959506,0.687525,0.917075,324.206685,0.918336,0.661177,0.832556,0.425949,0.980181,71.8596,1992.4732
59,0.048248,0.009842,2985.9736,23.468658,0.994088,0.949967,0.935507,46.511719,0.988284,0.947044,0.871964,90.5625,0.977188,0.941598,0.749522,161.353153,0.959357,0.933168,0.549284,0.048248,0.893335,102.081,1079.0325
60,0.173416,0.007172,9320.8773,19.455882,0.995099,0.841658,0.982904,38.820805,0.990221,0.838768,0.965894,77.088867,0.980582,0.833105,0.932299,151.600696,0.961813,0.822285,0.866964,0.173416,0.979491,113.7778,1351.892
61,0.42305,0.033386,15871.2166,87.065074,0.978069,0.700235,0.955068,174.14427,0.956135,0.6854,0.910141,344.71582,0.91317,0.657479,0.822175,661.604193,0.833349,0.610122,0.659006,0.42305,0.961189,38.8246,2026.2787
62,0.328156,0.01561,14336.0275,37.270175,0.990612,0.742016,0.978664,74.650698,0.981196,0.736399,0.957182,149.194336,0.96242,0.725468,0.914084,294.26164,0.925879,0.705295,0.829137,0.328156,0.975998,75.4154,1840.4554
63,0.153778,0.030746,8461.7279,75.148346,0.981071,0.849397,0.927164,147.348148,0.962885,0.839389,0.857036,271.749023,0.931549,0.822782,0.7359,427.982831,0.892196,0.803228,0.583052,0.153778,0.885234,43.9249,1270.3266
64,0.240509,0.079086,11877.7551,259.371232,0.934667,0.757342,0.821134,502.2289,0.873494,0.723944,0.65368,888.583008,0.776176,0.678861,0.387282,1301.640452,0.672131,0.64341,0.103036,0.240509,0.807049,14.4927,1672.5418
65,0.389923,0.035385,15468.347,112.722518,0.971606,0.704766,0.940298,225.111836,0.943297,0.686181,0.880759,444.9375,0.887925,0.65186,0.764262,849.151446,0.786108,0.597281,0.549665,0.389923,0.952931,31.0597,2488.7888
66,0.104172,0.010803,6068.1329,21.279871,0.99464,0.898544,0.971373,42.483145,0.989299,0.895251,0.943046,85.271484,0.978521,0.888665,0.886478,170.355421,0.957089,0.875783,0.776364,0.104172,0.946214,108.1452,1123.9016
67,0.148148,0.097183,8206.147,332.39159,0.916274,0.819177,0.667954,603.919876,0.847879,0.786757,0.39621,896.273438,0.774238,0.757372,0.10234,1002.565099,0.747465,0.748575,-0.006998,0.148148,0.583481,11.4513,1334.2739
68,0.232697,0.026428,11610.1394,98.860202,0.975098,0.786379,0.930292,197.155973,0.950339,0.771524,0.861069,387.905273,0.902291,0.744165,0.727029,738.998693,0.813854,0.699353,0.481906,0.232697,0.939218,34.8225,1730.9868
69,0.099716,0.057922,5837.4808,41.100551,0.989647,0.900053,0.94236,81.731222,0.979413,0.894469,0.885443,160.637695,0.959537,0.883873,0.775066,305.639507,0.923013,0.86519,0.573064,0.099716,0.622732,70.3176,1129.5712
70,0.382858,0.037094,15363.965,90.95625,0.977089,0.710645,0.951509,180.431287,0.954551,0.695681,0.903816,355.297852,0.910504,0.66767,0.810628,675.9203,0.829743,0.621347,0.639676,0.382858,0.953761,37.4064,1922.6512
71,0.143005,0.019241,7969.1281,47.727711,0.987978,0.862055,0.950914,95.587076,0.975923,0.855363,0.90164,188.81543,0.952439,0.842669,0.805508,360.403305,0.909218,0.820378,0.62849,0.143005,0.932368,62.9549,1238.1746
72,0.442307,0.012878,16039.8118,36.722978,0.99075,0.70505,0.98126,73.735113,0.981427,0.698316,0.962403,148.517578,0.96259,0.684921,0.924385,297.950069,0.92495,0.65908,0.848705,0.442307,0.985402,76.2047,3616.0183
73,0.202103,0.023453,10485.7478,51.25409,0.98709,0.815044,0.960014,100.714352,0.974631,0.807338,0.921554,195.09082,0.950859,0.792903,0.848556,371.156014,0.90651,0.767121,0.713812,0.202103,0.94184,59.6324,1327.1117
74,0.407425,0.023636,15698.9764,56.422059,0.985788,0.709325,0.970558,113.04423,0.971525,0.699643,0.941011,226.467773,0.942955,0.680732,0.881816,451.488754,0.886275,0.645304,0.764372,0.407425,0.970954,55.3514,1968.3108
75,0.453476,0.026962,16115.5042,63.170818,0.984088,0.699054,0.967889,124.397484,0.968666,0.688462,0.936767,241.664062,0.939127,0.66868,0.877164,451.613785,0.886243,0.635032,0.770546,0.453476,0.970661,50.6069,2326.1681
76,0.397324,0.025482,15570.7277,61.650827,0.984471,0.711477,0.967539,123.115665,0.968988,0.701316,0.935119,244.740234,0.938353,0.681816,0.8708,479.245747,0.879283,0.646712,0.746114,0.397324,0.967979,51.6031,1956.6898
77,0.299026,0.015289,13629.8674,30.764614,0.992251,0.757724,0.981464,61.344196,0.984548,0.753456,0.962943,121.939453,0.969285,0.745196,0.925952,237.309791,0.940224,0.730278,0.854339,0.299026,0.97388,86.0052,1705.5335
78,0.397491,0.109344,15572.9672,459.158824,0.884343,0.646739,0.758698,863.579786,0.782474,0.591487,0.546615,1407.717773,0.645411,0.538963,0.262068,1844.464718,0.535399,0.518825,0.035987,0.397491,0.823418,8.3934,3469.4702
79,0.041733,0.020645,2600.4253,60.313235,0.984808,0.951185,0.810717,116.462414,0.970664,0.943893,0.635873,210.287109,0.947031,0.932003,0.347473,306.32718,0.92284,0.919978,0.063551,0.041733,0.733266,52.5128,1068.4605
80,0.03009,0.008438,1897.7484,22.374265,0.994364,0.967369,0.903787,44.192237,0.988868,0.964456,0.810689,81.580078,0.979451,0.95948,0.653192,128.407353,0.967656,0.953154,0.462514,0.03009,0.841303,105.0256,1049.9326
81,0.455765,0.012207,16129.012,22.921461,0.994226,0.705909,0.988355,45.962368,0.988423,0.701956,0.976644,91.916016,0.976847,0.694157,0.953265,185.171654,0.953357,0.678696,0.905728,0.455765,0.986386,103.5324,2026.2235
82,0.478683,0.008728,16226.703,31.129412,0.992159,0.70236,0.984279,62.503937,0.984256,0.696988,0.968422,126.0,0.968262,0.686304,0.936285,256.064516,0.9355,0.665248,0.870213,0.478683,0.990549,85.3333,4718.5471
83,0.497696,0.118256,16255.9048,59.218842,0.985083,0.696644,0.970159,118.659818,0.970111,0.6863,0.940205,236.126953,0.940522,0.666377,0.881012,464.179451,0.883078,0.629871,0.766092,0.497696,0.848296,53.2813,2081.9827
84,0.487946,0.025085,16246.8012,69.554779,0.98248,0.69507,0.964927,139.291,0.964914,0.683029,0.929756,277.901367,0.93,0.659844,0.859821,549.888546,0.861489,0.617613,0.722466,0.487946,0.974715,46.8114,3137.4507
85,0.146027,0.021042,8108.8022,61.894026,0.98441,0.856991,0.937676,123.42086,0.968912,0.847844,0.876126,243.878906,0.93857,0.830453,0.75682,457.615297,0.884732,0.801323,0.549403,0.146027,0.927822,51.4411,1299.3874
86,0.175339,0.036942,9402.2944,88.402665,0.977732,0.82971,0.923144,176.463752,0.955551,0.816764,0.846905,346.130859,0.912813,0.792923,0.701002,647.350602,0.836939,0.75433,0.44615,0.175339,0.896868,38.3251,1302.8162
87,0.407425,0.019852,15698.9764,50.402895,0.987304,0.709978,0.973729,100.409157,0.974708,0.701035,0.947719,198.966797,0.949882,0.683765,0.896607,392.223822,0.901203,0.651402,0.796922,0.407425,0.975366,60.4018,2206.392
88,0.048264,0.01004,2986.87,2.431985,0.999387,0.952662,0.993327,4.761042,0.998801,0.952379,0.98693,9.474609,0.997613,0.951806,0.973963,18.879757,0.995244,0.950699,0.947977,0.048264,0.895878,221.4054,1068.2666
89,0.335648,0.014679,14499.8131,46.754917,0.988223,0.736634,0.973571,93.389672,0.976476,0.729072,0.947181,185.985352,0.953152,0.714388,0.894694,368.467836,0.907187,0.686821,0.790937,0.335648,0.978271,63.9376,1905.1732
90,0.041733,0.009644,2600.4253,15.868704,0.996003,0.956977,0.950155,31.496125,0.992066,0.954821,0.901353,62.138672,0.984348,0.950679,0.806234,118.467348,0.970159,0.943364,0.631989,0.041733,0.876803,126.7621,1057.4805
91,0.042313,0.023178,2634.9602,67.305193,0.983047,0.949808,0.791146,128.853331,0.967543,0.941914,0.601104,226.098633,0.943048,0.929816,0.302915,302.826298,0.923721,0.920696,0.067738,0.042313,0.669959,48.0822,1074.7222
92,0.355042,0.016434,14889.8819,59.097243,0.985114,0.727212,0.967383,118.110467,0.970249,0.718407,0.9346,227.575195,0.942676,0.7023,0.873349,428.232894,0.892133,0.67382,0.760082,0.355042,0.976053,53.3681,3168.9166
93,0.097046,0.059387,5698.0102,44.444531,0.988805,0.902183,0.936009,88.262395,0.977768,0.896384,0.872746,171.711914,0.956748,0.885526,0.752006,308.3902,0.92232,0.868575,0.553233,0.097046,0.606,66.3992,1125.7948
94,0.453201,0.020538,16113.8375,38.668566,0.99026,0.703575,0.980331,76.787063,0.980658,0.697132,0.960918,150.424805,0.96211,0.684906,0.923348,291.698494,0.926524,0.662319,0.850997,0.453201,0.976474,73.4709,2481.3282
95,0.235428,0.032547,11704.6028,117.708088,0.970351,0.781802,0.917622,234.145608,0.941021,0.764478,0.836157,460.50293,0.884004,0.73307,0.677749,878.158754,0.778801,0.684229,0.384601,0.235428,0.925694,29.8978,2014.5826
96,0.389816,0.057022,15466.8172,127.37523,0.967916,0.702202,0.932557,252.701464,0.936347,0.681488,0.866231,493.479492,0.875698,0.644221,0.738853,905.103043,0.772014,0.589702,0.521131,0.389816,0.925472,27.8758,1944.8823
97,0.263184,0.03772,12609.5173,95.333824,0.975986,0.767666,0.937973,188.549474,0.952506,0.753759,0.877119,362.926758,0.908583,0.729187,0.76262,639.598649,0.838892,0.694438,0.57878,0.263184,0.926005,35.9298,1507.6852
98,0.492599,0.012634,16252.6887,36.175781,0.990888,0.700791,0.981766,72.331216,0.981781,0.694464,0.963539,144.149414,0.96369,0.682089,0.927327,285.571951,0.928068,0.658509,0.855981,0.492599,0.986873,77.0106,4346.6745
99,0.194153,0.024292,10173.6496,75.391544,0.98101,0.817523,0.939317,150.216981,0.962162,0.806514,0.879128,297.28125,0.925118,0.785712,0.76098,560.141129,0.858907,0.75138,0.550853,0.194153,0.935818,43.8075,1502.2564
100,0.388733,0.057617,15451.2167,217.966682,0.945097,0.687337,0.884547,433.315868,0.890852,0.653218,0.770665,851.176758,0.785598,0.595621,0.55019,1566.832268,0.605332,0.531928,0.174345,0.388733,0.919607,17.0622,2980.7338
101,0.295212,0.076324,13529.2179,104.514568,0.973674,0.747202,0.936708,207.959876,0.947617,0.730997,0.874046,410.915039,0.896495,0.700888,0.751093,781.196825,0.803225,0.6526,0.526896,0.295212,0.835475,33.1828,1536.2688
102,0.286362,0.021317,13288.4228,67.426792,0.983016,0.758481,0.958363,134.590997,0.966098,0.748295,0.916742,267.75,0.932557,0.728825,0.833802,519.568407,0.869126,0.694706,0.675663,0.286362,0.962956,48.0117,1800.131
103,0.041321,0.00737,2575.8608,21.219072,0.994655,0.957293,0.931698,41.872755,0.989453,0.955089,0.863637,80.165039,0.979807,0.950959,0.733845,144.161322,0.963687,0.943928,0.509152,0.041321,0.903948,108.324,1076.8241
104,0.409866,0.038391,15727.9818,44.809329,0.988713,0.710514,0.976674,89.78837,0.977383,0.702584,0.953285,180.263672,0.954594,0.686929,0.906311,362.153746,0.908777,0.656739,0.812165,0.409866,0.951687,65.998,1747.5996
105,0.285919,0.027802,13276.1157,87.551471,0.977947,0.754876,0.946012,173.655958,0.956258,0.741155,0.892985,342.685547,0.913681,0.715355,0.789095,654.664945,0.835097,0.672268,0.598008,0.285919,0.950818,38.6415,1640.5809
106,0.228104,0.011337,11449.1057,34.047794,0.991424,0.799215,0.975681,67.692252,0.982949,0.793642,0.951735,132.890625,0.966526,0.78289,0.90561,263.691438,0.933579,0.762103,0.813991,0.228104,0.974977,80.3137,1540.068
107,0.388733,0.034714,15451.2167,105.061765,0.973536,0.706705,0.944249,209.730007,0.947171,0.689644,0.888599,411.591797,0.896324,0.658507,0.780952,779.633931,0.803619,0.608553,0.583672,0.388733,0.953342,33.0323,2079.7772
108,0.441238,0.019272,16031.7235,43.471737,0.98905,0.704303,0.977789,87.041615,0.978075,0.696703,0.95553,171.588867,0.956779,0.68221,0.912348,328.145177,0.917344,0.656331,0.83243,0.441238,0.977691,67.4933,2059.8658
109,0.275803,0.012741,12987.8029,31.798208,0.99199,0.77015,0.979917,63.663678,0.983964,0.765403,0.959736,127.291992,0.967937,0.756124,0.919263,254.939233,0.935784,0.738297,0.837308,0.275803,0.977273,84.1284,1565.1333
110,0.362946,0.025696,15034.8256,60.678033,0.984716,0.72251,0.966975,121.345534,0.969434,0.712005,0.934025,241.97168,0.93905,0.691639,0.868719,471.99392,0.88111,0.654857,0.745016,0.362946,0.963984,52.2616,2121.1788
111,0.045303,0.016403,2812.3931,29.062224,0.99268,0.951791,0.915666,56.338998,0.985809,0.948132,0.83694,105.205078,0.9735,0.94181,0.695987,179.670268,0.954743,0.932614,0.47974,0.045303,0.78338,89.2861,1065.656
112,0.354996,0.021637,14889.0188,56.422059,0.985788,0.726621,0.968962,112.739035,0.971602,0.717166,0.937991,224.006836,0.943575,0.698942,0.876831,435.422206,0.890322,0.666091,0.760809,0.354996,0.968987,55.3514,1790.9431
113,0.304642,0.020142,13774.5802,55.266866,0.986079,0.750342,0.967101,110.60267,0.97214,0.74166,0.934098,219.946289,0.944598,0.724973,0.868704,431.796292,0.891235,0.694406,0.74149,0.304642,0.967035,56.2541,1732.6432
114,0.188889,0.039673,9962.4585,103.724173,0.973873,0.81747,0.914678,204.785848,0.948417,0.803075,0.83146,385.875,0.902802,0.778643,0.682223,657.915764,0.834278,0.745262,0.458817,0.188889,0.884332,33.4027,1340.8032
115,0.293503,0.025635,13483.5131,58.489246,0.985267,0.754961,0.964534,116.828648,0.970572,0.745062,0.929296,231.389648,0.941715,0.726084,0.860495,452.42649,0.886039,0.691437,0.729187,0.293503,0.955339,53.8062,1776.1459
116,0.123276,0.0168,7027.8269,40.918153,0.989693,0.87979,0.952219,81.731222,0.979413,0.874327,0.904392,162.052734,0.959181,0.863839,0.809758,309.140389,0.922131,0.845193,0.635738,0.123276,0.93145,70.5447,1203.5268
117,0.149185,0.061111,8253.5558,176.258134,0.955602,0.83917,0.824719,341.513211,0.913977,0.81763,0.659685,608.651367,0.846687,0.786297,0.391227,875.533093,0.779463,0.760676,0.115649,0.149185,0.770791,20.7721,1322.3387
118,0.448792,0.028976,16085.7343,38.06057,0.990413,0.704127,0.980616,76.35979,0.980766,0.697474,0.961107,153.37793,0.961366,0.684314,0.921862,305.201896,0.923123,0.659258,0.844464,0.448792,0.966476,74.3039,1881.378
119,0.151581,0.012955,8362.4795,18.969485,0.995222,0.859814,0.981328,37.844181,0.990467,0.857829,0.962562,75.550781,0.98097,0.853917,0.924509,149.225098,0.962412,0.846555,0.847882,0.151581,0.956265,115.3803,1210.6445
120,0.294113,0.027573,13499.8798,66.393199,0.983276,0.753858,0.959716,132.57671,0.966605,0.74325,0.919567,262.089844,0.933982,0.72317,0.841016,513.129284,0.870748,0.687058,0.688758,0.294113,0.953181,48.6172,1559.7007
121,0.199738,0.023972,10393.756,75.330744,0.981025,0.813281,0.94068,149.606591,0.962316,0.802214,0.882273,295.066406,0.925676,0.781395,0.768118,572.206669,0.855867,0.744148,0.553462,0.199738,0.938736,43.8368,1541.3438
122,0.240082,0.072113,11863.325,109.682537,0.972372,0.779752,0.924312,218.580663,0.944942,0.763286,0.849265,432.325195,0.891102,0.73286,0.702272,811.391932,0.795619,0.686059,0.442483,0.240082,0.814027,31.8136,1327.4479
123,0.047546,0.012497,2944.7045,45.417325,0.98856,0.9479,0.873101,89.849409,0.977368,0.942391,0.747834,171.28125,0.956856,0.932511,0.515826,277.507419,0.930099,0.919519,0.218396,0.047546,0.855375,65.34,1134.8385
124,0.149597,0.036346,8272.341,125.125643,0.968482,0.846177,0.875615,241.226132,0.939238,0.83091,0.759301,418.728516,0.894527,0.809258,0.579234,546.387664,0.862371,0.796314,0.443044,0.149597,0.848375,28.3215,1327.7868
125,0.049255,0.028488,3045.0739,120.018474,0.969769,0.936409,0.677669,211.622216,0.946695,0.924894,0.433347,313.892578,0.920934,0.913007,0.154946,381.408597,0.903927,0.904633,-0.013937,0.049255,0.634449,29.3883,1206.1478
126,0.366089,0.019119,15090.2092,53.990074,0.9864,0.723091,0.970666,108.100071,0.972771,0.714282,0.941214,216.500977,0.945466,0.697108,0.88205,433.484217,0.89081,0.664768,0.76298,0.366089,0.974325,57.2867,2505.5989
127,0.285919,0.035004,13276.1157,123.544853,0.96888,0.749193,0.92381,245.254706,0.938223,0.730256,0.848826,476.929688,0.879867,0.696533,0.706286,823.895083,0.79247,0.652194,0.493888,0.285919,0.934904,28.6434,2424.1853
128,0.281403,0.008057,13149.0415,22.617463,0.994303,0.767425,0.985943,45.290939,0.988592,0.763126,0.971918,91.177734,0.977033,0.754493,0.943736,185.171654,0.953357,0.737102,0.886817,0.281403,0.985952,104.3567,1655.8318
129,0.340668,0.016891,14605.475,49.430101,0.987549,0.733691,0.972287,98.700065,0.975139,0.725378,0.944686,197.367188,0.950285,0.709072,0.889486,392.223822,0.901203,0.678276,0.780827,0.340668,0.97485,61.3059,2331.5437
130,0.091736,0.049744,5417.9074,198.753998,0.949936,0.886223,0.700213,365.806733,0.907857,0.86549,0.448949,566.446289,0.857318,0.842772,0.147372,637.160534,0.839506,0.835423,0.040475,0.091736,0.636298,18.5918,1287.3335
131,0.364212,0.060837,15057.2949,47.91011,0.987932,0.724655,0.973926,95.464998,0.975953,0.71677,0.948024,189.615234,0.952238,0.701514,0.896679,371.281045,0.906478,0.673453,0.797375,0.364212,0.905013,62.7739,1636.7818
132,0.476044,0.108078,16218.9319,452.106066,0.886119,0.632564,0.771692,853.386273,0.785041,0.576361,0.569134,1387.78418,0.650432,0.522828,0.299644,1880.598822,0.526298,0.501173,0.051428,0.476044,0.85794,8.52,4134.0121
133,0.072769,0.048386,4387.4847,154.735064,0.961024,0.909558,0.711726,292.376815,0.926353,0.892317,0.456476,458.90332,0.884407,0.872807,0.149551,532.509167,0.865867,0.864433,0.017728,0.072769,0.564321,23.3974,1136.2821
134,0.477081,0.015686,16222.0945,45.721324,0.988483,0.699756,0.976913,91.497462,0.976953,0.69175,0.953798,182.847656,0.953943,0.676077,0.907672,364.279281,0.908242,0.646242,0.816075,0.477081,0.983562,65.0159,4118.1055
135,0.095566,0.042618,5620.3042,57.212454,0.985589,0.901556,0.916672,114.081893,0.971264,0.893858,0.833951,222.714844,0.943901,0.8796,0.676278,402.288858,0.898668,0.85747,0.416347,0.095566,0.724148,54.7502,1121.2055
136,0.147766,0.028717,8188.6821,70.649173,0.982204,0.854962,0.92924,140.450741,0.964622,0.845331,0.859174,274.148438,0.930945,0.8276,0.724566,507.565382,0.87215,0.800064,0.485111,0.147766,0.900996,46.2172,1244.889
137,0.129868,0.02243,7347.9532,64.751608,0.98369,0.870631,0.927798,128.120863,0.967728,0.86186,0.85714,244.186523,0.938492,0.846124,0.728177,426.795032,0.892495,0.822413,0.52768,0.129868,0.90825,49.6109,1259.1021
138,0.172104,0.020523,9265.0309,37.695772,0.990505,0.839488,0.966775,75.322127,0.981027,0.833451,0.933816,151.224609,0.961908,0.821471,0.867949,298.762774,0.924745,0.798947,0.74228,0.172104,0.938763,74.8128,1269.8392
139,0.034805,0.007828,2184.4426,13.740717,0.996539,0.963903,0.948667,27.406511,0.993097,0.962023,0.897935,53.833008,0.98644,0.958447,0.800536,101.650611,0.974395,0.952104,0.62635,0.034805,0.88249,135.9668,1043.7626
140,0.328766,0.016083,14349.6437,41.890947,0.989448,0.740209,0.976102,83.013041,0.97909,0.733201,0.952674,164.144531,0.958654,0.719573,0.906553,316.3297,0.92032,0.695008,0.82034,0.328766,0.97551,69.3503,2725.1371
141,0.249725,0.026321,12183.2528,52.348483,0.986814,0.782221,0.964839,104.742926,0.973616,0.773831,0.929718,207.457031,0.947744,0.757726,0.861102,394.661936,0.900589,0.729673,0.736962,0.249725,0.945457,58.6714,1366.5309
142,0.151077,0.022766,8339.6467,48.457307,0.987794,0.855337,0.952372,95.159803,0.97603,0.848889,0.90634,185.0625,0.953385,0.836816,0.817354,349.838143,0.91188,0.815723,0.653286,0.151077,0.923516,62.2374,1231.5235
143,0.153152,0.017059,8433.5336,49.004504,0.987656,0.854166,0.952182,97.662402,0.9754,0.847934,0.904258,193.368164,0.951293,0.83608,0.808661,370.155762,0.906762,0.815648,0.627182,0.153152,0.944553,61.71,1290.0248
144,0.093857,0.033356,5530.2274,42.255744,0.989356,0.905115,0.93746,84.539016,0.978706,0.899316,0.874989,168.205078,0.957631,0.888124,0.75166,323.706559,0.918462,0.868329,0.523322,0.093857,0.779305,68.9127,1110.6355
145,0.156677,0.107498,8591.7199,303.937362,0.923441,0.815794,0.709676,580.053626,0.853891,0.782247,0.444948,926.050781,0.766738,0.747494,0.110718,1033.197817,0.739749,0.739508,0.000993,0.156677,0.580254,12.4712,1249.4978
146,0.021729,0.007462,1382.1966,11.065533,0.997213,0.977008,0.93467,22.218196,0.994403,0.975496,0.869329,43.804688,0.988966,0.97258,0.744357,81.895634,0.979371,0.96744,0.529474,0.021729,0.795349,149.6256,1024.8194
147,0.350464,0.017975,14802.2224,59.58364,0.984992,0.727805,0.967043,119.209169,0.969973,0.71772,0.934097,238.957031,0.939809,0.697998,0.868033,479.433294,0.879236,0.660769,0.735784,0.350464,0.973065,53.0227,2022.8796
148,0.041916,0.01091,2611.3358,22.739062,0.994272,0.956074,0.928587,44.985744,0.988669,0.95323,0.858583,88.40918,0.977731,0.947751,0.721525,162.040827,0.959184,0.938656,0.488163,0.041916,0.869623,104.0254,1053.3042
149,0.097488,0.029282,5721.1866,48.03171,0.987901,0.901208,0.931189,95.281881,0.976,0.894882,0.86341,184.939453,0.953416,0.883238,0.734443,336.709835,0.915186,0.864636,0.514583,0.097488,0.824604,62.6539,1122.0351
150,0.487946,0.009842,16246.8012,17.753493,0.995528,0.704152,0.991049,35.46366,0.991067,0.701013,0.98212,70.998047,0.982116,0.694759,0.964205,141.723208,0.964301,0.68249,0.928553,0.487946,0.989991,119.5912,2045.9868
