index,mean_intensity,edge_density,texture_variance,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,E_x
7415,0.368225,0.042236,15127.1153,96.063419,0.975803,0.715004,0.947967,1984.3383
7416,0.282852,0.101685,13190.1145,374.039338,0.905784,0.713654,0.767503,1813.7554
7417,0.251511,0.022263,12241.1532,80.194715,0.9798,0.776902,0.946352,1697.5439
7418,0.251144,0.040024,12229.3099,98.373805,0.975221,0.774362,0.934115,1668.4718
7419,0.33905,0.0177,14571.7898,36.054182,0.990918,0.736813,0.979728,1685.2116
7420,0.095459,0.010513,5614.6855,22.921461,0.994226,0.906253,0.966611,1143.2478
7421,0.240906,0.034592,11891.1332,43.897335,0.988943,0.789893,0.969709,1428.3907
7422,0.465744,0.025009,16179.945,63.170818,0.984088,0.697608,0.968019,2181.7709
7423,0.15181,0.079666,8372.8472,105.85216,0.973337,0.846417,0.896477,1209.3925
7424,0.161163,0.080521,8790.711,214.440303,0.945985,0.823897,0.799955,1299.885
7425,0.385117,0.023102,15398.037,62.927619,0.984149,0.714742,0.966519,2116.6769
7426,0.393311,0.016846,15516.0939,53.442877,0.986538,0.713478,0.971811,2180.91
7427,0.043823,0.017868,2724.7273,51.436489,0.987044,0.95031,0.845938,1084.6219
7428,0.243378,0.017944,11974.0278,45.721324,0.988483,0.788293,0.968629,1617.8355
7429,0.122849,0.060349,7006.8829,130.59761,0.967104,0.867716,0.847131,1159.0333
7430,0.459045,0.059326,16147.185,189.634053,0.952233,0.676737,0.903775,2480.2696
7431,0.395309,0.017807,15543.5687,40.674954,0.989754,0.715975,0.978526,2889.7625
7432,0.398148,0.017197,15581.6862,45.964522,0.988422,0.713798,0.975825,1958.001
7433,0.108246,0.039658,6276.7778,93.753033,0.976385,0.885387,0.877626,1186.1331
7434,0.498352,0.034134,16256.0734,110.047335,0.97228,0.687791,0.944545,2937.803
7435,0.373718,0.035629,15219.2913,130.111213,0.967226,0.707372,0.929941,2860.2249
7436,0.294113,0.018967,13499.8798,49.5517,0.987518,0.756223,0.969974,1660.0173
7437,0.249146,0.013504,12164.3583,23.407858,0.994104,0.78713,0.984255,1389.947
7438,0.049545,0.028671,3062.0632,100.015395,0.974807,0.93869,0.732767,1102.1938
7439,0.086685,0.019409,5148.0852,48.578906,0.987763,0.910839,0.922673,1140.246
7440,0.436035,0.135651,15990.2001,571.151746,0.856133,0.620634,0.707287,3724.6293
7441,0.367157,0.01593,15108.7364,53.564476,0.986508,0.722435,0.970963,2991.3021
7442,0.294785,0.10318,13517.8273,430.765395,0.891495,0.699332,0.737959,2554.8983
7443,0.144073,0.024292,8018.6435,55.935662,0.98591,0.860118,0.942781,1256.6556
7444,0.309189,0.0168,13888.7614,34.838189,0.991225,0.751189,0.979444,1552.6418
7445,0.439865,0.064758,16021.1063,221.857858,0.944116,0.67434,0.886501,2472.3603
7446,0.210907,0.019424,10821.8004,69.068382,0.982602,0.805665,0.947868,2251.7553
7447,0.253525,0.028412,12305.979,68.703585,0.982694,0.778171,0.954138,1608.4571
7448,0.383286,0.044434,15370.4619,71.257169,0.982051,0.713781,0.962034,2053.6062
7449,0.049866,0.037888,3080.8281,101.900184,0.974332,0.938119,0.729512,1082.854
7450,0.414062,0.09079,15776.0239,285.697472,0.928036,0.669363,0.85163,2408.5284
7451,0.080383,0.065826,4806.7667,202.462776,0.949002,0.896454,0.655241,1131.3128
7452,0.23201,0.051422,11586.239,63.657215,0.983965,0.792137,0.955041,1336.588
7453,0.14856,0.030655,8224.9878,67.73079,0.982939,0.854079,0.932756,1241.5958
7454,0.190918,0.063004,10044.3011,74.783548,0.981163,0.820155,0.938995,1259.3935
7455,0.149597,0.042786,8272.341,41.951746,0.989433,0.856954,0.958577,1221.7584
7456,0.496078,0.015045,16255.25,32.831801,0.99173,0.701292,0.983455,2699.4205
7457,0.347794,0.021423,14749.8292,66.636397,0.983215,0.727324,0.963059,2037.23
7458,0.186401,0.013458,9861.4247,39.64136,0.990015,0.828181,0.96717,1393.5073
7459,0.486038,0.117294,16243.5746,98.617004,0.975159,0.690055,0.950266,1981.7812
7460,0.397324,0.030991,15570.7277,74.41875,0.981255,0.70878,0.960875,2041.3306
7461,0.311707,0.089722,13950.826,359.873024,0.909352,0.699028,0.788601,2196.0903
7462,0.284363,0.034622,13232.6262,87.429871,0.977977,0.756474,0.945771,1686.9251
7463,0.282608,0.022644,13183.2161,71.013971,0.982112,0.758937,0.955979,1942.4549
7464,0.034698,0.011826,2177.98,30.764614,0.992251,0.961967,0.884187,1049.9247
7465,0.341293,0.02597,14618.4129,63.718015,0.98395,0.73138,0.964268,1804.0053
7466,0.197495,0.040405,10305.84,85.788281,0.978391,0.813133,0.931958,1325.0889
7467,0.349289,0.029861,14779.2836,59.948438,0.9849,0.728115,0.966802,1697.8741
7468,0.037109,0.012161,2323.4908,14.531112,0.99634,0.961667,0.948831,1043.0069
7469,0.174683,0.092789,9374.5632,385.895267,0.902797,0.790028,0.662502,1736.8022
7470,0.469528,0.022797,16195.8723,67.001195,0.983123,0.696608,0.966112,3313.0411
7471,0.348267,0.089493,14759.1779,341.815533,0.9139,0.683752,0.810213,2414.1553
7472,0.460159,0.025787,16153.037,85.97068,0.978345,0.694193,0.956409,3280.0059
7473,0.213531,0.09552,10920.0251,370.634559,0.906641,0.761069,0.722168,1685.8671
7474,0.173859,0.035141,9339.6588,61.954825,0.984394,0.835135,0.945646,1259.3854
7475,0.220276,0.047882,11168.3309,149.445496,0.962356,0.787581,0.890378,1517.9246
7476,0.43399,0.017563,15972.9194,59.58364,0.984992,0.702484,0.96947,3432.1497
7477,0.399109,0.025162,15594.3594,49.916498,0.987427,0.712445,0.973799,1907.7662
7478,0.495285,0.100082,16254.8044,361.757812,0.908877,0.645903,0.817698,3088.729
7479,0.216049,0.021103,11013.4104,67.122794,0.983092,0.802355,0.950201,1729.4396
7480,0.134216,0.02655,7556.054,78.492325,0.980229,0.864941,0.914937,1352.5575
7481,0.138916,0.045715,7778.1836,111.992923,0.97179,0.856205,0.88218,1242.8885
7482,0.279739,0.097595,13101.579,389.421645,0.901909,0.713365,0.756307,2050.2559
7483,0.389114,0.144592,15456.7273,373.066544,0.906029,0.662785,0.802347,2124.9365
7484,0.048141,0.006012,2979.6976,15.929504,0.995988,0.950796,0.95637,1073.8203
7485,0.233459,0.100021,11636.6235,236.206572,0.940502,0.765953,0.833458,1403.6847
7486,0.028,0.010071,1769.7129,26.204642,0.993399,0.969149,0.878165,1047.7849
7487,0.415649,0.012909,15793.5957,33.986994,0.991439,0.711374,0.982361,1964.3918
7488,0.140381,0.043915,7846.8316,95.029825,0.976063,0.85757,0.900735,1212.22
7489,0.118912,0.035965,6812.7824,58.063649,0.985374,0.881092,0.930091,1159.7907
7490,0.491211,0.076752,16251.227,117.039292,0.970519,0.686684,0.941005,2117.4132
7491,0.170166,0.069077,9182.1505,83.052298,0.97908,0.835423,0.925687,1240.0496
7492,0.187637,0.014755,9911.7323,20.854274,0.994747,0.830743,0.982752,1256.7938
7493,0.18045,0.03656,9616.4223,105.000965,0.973551,0.823981,0.910412,1402.1489
7494,0.366516,0.02124,15097.6379,54.050873,0.986385,0.722369,0.970698,1809.9436
7495,0.437851,0.027145,16005.0907,53.078079,0.98663,0.703055,0.972847,2015.3178
7496,0.282608,0.026855,13183.2161,68.703585,0.982694,0.760086,0.957287,1629.5921
7497,0.182663,0.025772,9708.0508,68.217188,0.982817,0.82725,0.942471,1456.6883
7498,0.081451,0.018295,4864.9808,26.265441,0.993384,0.91857,0.955781,1110.7767
7499,0.448273,0.038116,16082.2618,102.264982,0.974241,0.693228,0.947877,3305.9963
7500,0.128021,0.016861,7258.8579,38.486167,0.990306,0.87647,0.95636,1223.1502
7501,0.099304,0.021957,5816.023,46.633318,0.988254,0.899629,0.934381,1132.6821
7502,0.496704,0.044174,16255.5436,48.457307,0.987794,0.69854,0.975581,2130.42
7503,0.364151,0.02269,15056.2168,59.097243,0.985114,0.722696,0.967844,1949.792
7504,0.078278,0.026367,4691.5672,64.50841,0.983751,0.916265,0.887498,1127.9338
7505,0.039612,0.030716,2473.7279,90.713051,0.97715,0.949708,0.698169,1058.0048
7506,0.346542,0.010513,14724.9602,23.407858,0.994104,0.735469,0.986987,1674.5364
7507,0.268478,0.020813,12770.7634,37.330974,0.990597,0.772602,0.976114,1538.6415
7508,0.306168,0.026718,13813.1958,85.180285,0.978544,0.744161,0.949529,1800.7982
7509,0.076721,0.026657,4606.0491,112.904917,0.97156,0.91172,0.798435,1235.2227
7510,0.33078,0.016663,14394.2332,48.092509,0.987886,0.738682,0.972609,1930.4584
7511,0.406677,0.030945,15689.9384,74.236351,0.981301,0.706601,0.961224,2487.7176
7512,0.246368,0.017776,12073.2578,38.607767,0.990275,0.786588,0.973826,1395.5734
7513,0.15181,0.075363,8372.8472,99.346599,0.974976,0.84763,0.902649,1213.4639
7514,0.384003,0.01767,15381.3141,44.991728,0.988667,0.718074,0.976043,1931.9352
7515,0.49295,0.020416,16253.0185,67.85239,0.982909,0.69519,0.965802,4306.5355
7516,0.12532,0.011505,7127.7299,22.009467,0.994456,0.880068,0.97479,1172.897
7517,0.138321,0.014297,7750.2156,43.471737,0.98905,0.866381,0.954086,1299.2156
7518,0.491089,0.015961,16251.0865,38.972564,0.990183,0.7003,0.980356,3779.8785
7519,0.046097,0.009735,2859.2719,15.260708,0.996156,0.952975,0.956311,1059.2185
7520,0.430313,0.092209,15940.4715,307.098943,0.922645,0.661927,0.842243,2535.9663
7521,0.072952,0.029816,4397.6561,109.682537,0.972372,0.915599,0.795005,1151.3578
7522,0.415329,0.013351,15790.074,25.231847,0.993644,0.712634,0.986915,1749.7453
7523,0.472672,0.045593,16207.6863,79.039522,0.980091,0.694269,0.96005,2591.1618
7524,0.288025,0.012558,13334.4529,23.16466,0.994165,0.763908,0.985787,1557.0351
7525,0.342087,0.020523,14634.7488,52.287684,0.986829,0.732422,0.970761,1927.7749
7526,0.298981,0.02359,13628.6708,55.388465,0.986048,0.753753,0.966622,1756.8136
7527,0.145599,0.062592,8089.1224,264.174403,0.933457,0.829909,0.732823,1685.366
7528,0.274902,0.089096,12961.5012,204.955561,0.948374,0.743381,0.870388,1534.3625
7529,0.316772,0.111099,14073.2092,277.671921,0.930057,0.708531,0.838399,1725.7242
7530,0.468033,0.09819,16189.801,338.714752,0.914681,0.651111,0.828634,2696.2825
7531,0.49295,0.020554,16253.0185,51.010892,0.987151,0.69816,0.974289,2441.0793
7532,0.449509,0.0168,16090.4769,43.593336,0.989019,0.703262,0.977791,3255.4321
7533,0.302414,0.055328,13717.6577,115.093704,0.971009,0.741814,0.931211,1573.2163
7534,0.073074,0.055679,4404.4347,65.542004,0.983491,0.921074,0.878024,1094.0428
7535,0.204926,0.083115,10594.5923,266.363189,0.932906,0.781843,0.794211,1469.938
7536,0.072739,0.045929,4385.7891,45.174127,0.988621,0.923955,0.915726,1092.9671
7537,0.243301,0.035782,11971.4812,39.337362,0.990091,0.788228,0.973132,1377.8684
7538,0.233459,0.065628,11636.6235,91.077849,0.977058,0.787109,0.935908,1346.7758
7539,0.097321,0.020111,5712.3985,49.6125,0.987503,0.901184,0.928785,1157.2018
7540,0.364639,0.018188,15064.8279,39.580561,0.99003,0.725694,0.978484,1695.8647
7541,0.397491,0.111923,15572.9672,464.205193,0.883072,0.646412,0.755764,3095.6571
7542,0.095566,0.040237,5620.3042,150.843888,0.962004,0.889114,0.780206,1216.6266
7543,0.496582,0.009521,16255.4903,31.737408,0.992006,0.701517,0.984005,4837.2639
7544,0.442459,0.018936,16040.9552,44.748529,0.988728,0.703777,0.977156,2072.4801
7545,0.048721,0.021484,3013.7492,75.148346,0.981071,0.942542,0.796498,1096.0873
7546,0.496399,0.016113,16255.4068,38.546967,0.99029,0.700291,0.980575,2317.6292
7547,0.049042,0.035385,3032.5485,125.308042,0.968436,0.936044,0.661419,1104.7507
7548,0.042816,0.014618,2664.9156,37.148575,0.990643,0.953518,0.8852,1072.7523
7549,0.299377,0.020187,13639.032,42.681342,0.989249,0.755196,0.974337,1605.6658
7550,0.167847,0.025345,9082.313,69.676379,0.982449,0.838389,0.937271,1417.5662
7551,0.142838,0.071228,7961.3337,87.429871,0.977977,0.856464,0.910062,1192.8354
7552,0.388794,0.034698,15452.0997,79.039522,0.980091,0.710764,0.958102,2114.5927
7553,0.231613,0.082947,11572.402,334.762776,0.915677,0.752858,0.763061,1844.7892
7554,0.196854,0.020248,10280.601,40.857353,0.989708,0.820946,0.967409,1291.3783
7555,0.268143,0.037262,12760.6486,95.820221,0.975864,0.764443,0.938423,1586.5749
7556,0.14917,0.0168,8252.8596,45.599724,0.988514,0.85752,0.954643,1266.1024
7557,0.31958,0.129974,14139.5986,71.13557,0.982082,0.739793,0.958808,1509.0622
7558,0.311066,0.024109,13935.1059,66.636397,0.983215,0.7454,0.960761,1936.5055
7559,0.099792,0.044296,5841.452,144.399127,0.963627,0.886059,0.7977,1231.916
7560,0.099503,0.009277,5826.3573,23.043061,0.994196,0.903168,0.967478,1160.1646
7561,0.330322,0.11908,14384.1456,362.305009,0.908739,0.689069,0.793584,1900.2262
7562,0.041733,0.029434,2600.4253,122.024862,0.969263,0.943452,0.616173,1111.6209
7563,0.181488,0.077667,9659.4722,230.248208,0.942003,0.804888,0.805009,1364.9268
7564,0.08223,0.021774,4907.3005,44.748529,0.988728,0.915629,0.925074,1098.2672
7565,0.157684,0.010651,8636.6192,21.827068,0.994502,0.854072,0.979255,1241.4253
7566,0.294724,0.019424,13516.1981,50.524494,0.987273,0.756306,0.969358,1786.2116
7567,0.29866,0.043503,13620.2871,68.521186,0.98274,0.7515,0.958726,1639.5316
7568,0.365799,0.02269,15085.1548,71.196369,0.982066,0.720225,0.961312,2062.2902
7569,0.442322,0.021851,16039.9263,73.993153,0.981362,0.698774,0.962217,3320.8252
7570,0.395874,0.031204,15551.2347,45.295726,0.98859,0.714568,0.97613,1723.285
7571,0.040405,0.025116,2521.194,24.563051,0.993813,0.95735,0.91997,1048.1304
7572,0.091736,0.050385,5417.9074,107.676149,0.972878,0.898397,0.837052,1125.3167
7573,0.453003,0.010101,16112.6277,32.102206,0.991914,0.704845,0.983666,4293.6658
7574,0.096512,0.005875,5670.0048,14.83511,0.996263,0.90624,0.978642,1154.2388
7575,0.241211,0.013092,11901.4101,30.582215,0.992297,0.791017,0.978984,1400.7629
7576,0.457321,0.096069,16137.8081,228.545818,0.942432,0.670478,0.883951,2343.3894
7577,0.208099,0.023621,10715.7311,49.308502,0.98758,0.810844,0.962383,1314.3107
7578,0.332687,0.038727,14435.9718,116.796094,0.97058,0.726074,0.933761,1913.5709
7579,0.236099,0.025635,11727.6743,41.40455,0.989571,0.793318,0.971048,1342.3833
7580,0.084305,0.042511,5019.768,169.752574,0.957241,0.896725,0.723968,1252.1541
7581,0.227448,0.044998,11425.877,84.572289,0.978697,0.792509,0.939306,1312.1556
7582,0.047546,0.013535,2944.7045,15.078309,0.996202,0.951563,0.958134,1055.4781
7583,0.29808,0.018921,13605.0828,33.075,0.991669,0.756872,0.980106,1517.5944
7584,0.295685,0.086868,13541.8012,353.97546,0.910837,0.708546,0.785989,1851.223
7585,0.294876,0.030869,13520.2701,115.397702,0.970933,0.744967,0.930242,2571.3382
7586,0.437119,0.113846,15999.136,137.042371,0.965481,0.688937,0.929825,1934.1259
7587,0.348206,0.111984,14757.9732,262.776011,0.93381,0.69582,0.854173,1671.5296
7588,0.041275,0.018158,2573.1301,33.257399,0.991623,0.955494,0.89356,1050.746
7589,0.445908,0.040833,16065.9876,105.85216,0.973337,0.692536,0.94606,3160.745
7590,0.287827,0.017166,13328.982,49.6125,0.987503,0.759431,0.96958,1634.9899
7591,0.237701,0.040924,11782.4944,122.024862,0.969263,0.779006,0.915386,1547.1196
7592,0.203613,0.014862,10544.1232,37.209375,0.990627,0.816011,0.971139,1388.2087
7593,0.109177,0.018875,6324.1428,40.492555,0.9898,0.891671,0.947634,1183.0419
7594,0.184555,0.017059,9785.9039,46.207721,0.988361,0.828644,0.96143,1395.6789
7595,0.228867,0.106659,11476.0455,69.372381,0.982526,0.793737,0.950459,1331.0734
7596,0.121964,0.019394,6963.4236,53.382077,0.986554,0.878961,0.937197,1211.0568
7597,0.37265,0.018494,15201.6755,48.092509,0.987886,0.721612,0.97407,2071.9052
7598,0.262619,0.014969,12592.1088,35.750184,0.990995,0.7764,0.976802,1833.6411
7599,0.042572,0.018372,2650.3959,49.916498,0.987427,0.952014,0.845211,1068.1421
7600,0.309189,0.014877,13888.7614,33.986994,0.991439,0.751392,0.979942,1625.9228
7601,0.229095,0.01033,11484.1127,27.055836,0.993185,0.800159,0.980688,1608.2674
7602,0.332214,0.016861,14425.6647,33.075,0.991669,0.740339,0.981216,1797.2018
7603,0.197311,0.038651,10298.6343,52.774081,0.986707,0.818513,0.958044,1265.4779
7604,0.290649,0.029648,13406.3559,73.689154,0.981439,0.754079,0.955061,1722.4878
7605,0.450424,0.078598,16096.4341,299.863787,0.924468,0.659655,0.847375,2802.9509
7606,0.399399,0.038269,15598.1579,66.818796,0.983169,0.709812,0.964899,1937.653
7607,0.238312,0.103165,11803.2905,438.365349,0.889581,0.734681,0.694892,2028.6487
7608,0.189285,0.068848,9978.4999,170.238971,0.957119,0.807422,0.860294,1352.6847
7609,0.30101,0.018906,13681.4572,57.455653,0.985528,0.751588,0.965603,1947.4444
7610,0.110947,0.020584,6413.9031,70.405974,0.982265,0.88579,0.910387,1371.5874
7611,0.148666,0.058014,8229.8689,133.333594,0.966415,0.845129,0.867371,1217.8262
7612,0.34697,0.055222,14733.4749,167.685386,0.957762,0.711633,0.906759,2002.1246
7613,0.464157,0.015945,16172.7115,43.532537,0.989035,0.701241,0.97795,3542.9708
7614,0.475937,0.012405,16218.5984,21.827068,0.994502,0.70407,0.988975,1946.6652
7615,0.237701,0.035278,11782.4944,123.423254,0.968911,0.778778,0.914422,1748.3635
7616,0.412415,0.061157,15757.4295,224.776241,0.943381,0.679569,0.883173,2436.6081
7617,0.297302,0.037552,13584.6082,138.197564,0.96519,0.740087,0.916833,2284.0848
7618,0.253571,0.019272,12307.4462,50.646094,0.987243,0.780144,0.966312,1803.6763
7619,0.42453,0.032654,15885.886,94.665028,0.976155,0.698453,0.951213,2273.564
7620,0.230286,0.009598,11525.9522,31.49421,0.992067,0.797902,0.977678,2216.5883
7621,0.098145,0.021133,5755.5046,70.162776,0.982327,0.897899,0.899793,1271.468
7622,0.092773,0.046921,5472.9284,24.623851,0.993798,0.908691,0.963096,1120.4444
7623,0.450012,0.028625,16093.7669,69.554779,0.98248,0.698447,0.964594,2093.5019
7624,0.470581,0.020279,16199.9725,30.521415,0.992312,0.702946,0.984566,1943.5928
7625,0.283188,0.054489,13199.5872,162.578217,0.959048,0.744709,0.899139,1747.4905
7626,0.060745,0.006897,3710.018,17.267096,0.995651,0.93869,0.962014,1086.1335
7627,0.262161,0.018677,12577.9634,43.410937,0.989065,0.775855,0.971755,1638.9472
7628,0.041901,0.0168,2610.4268,10.457537,0.997366,0.957619,0.967204,1051.7261
7629,0.14682,0.080948,8145.2874,43.410937,0.989065,0.85938,0.956363,1203.5091
7630,0.153458,0.016907,8447.2933,25.110248,0.993675,0.856507,0.975677,1184.79
7631,0.23735,0.084641,11770.5148,302.964568,0.923687,0.753395,0.789072,1708.9333
7632,0.48558,0.021988,16242.7298,55.692463,0.985972,0.697643,0.971906,3237.9032
7633,0.318939,0.026016,14124.5348,71.196369,0.982066,0.739757,0.958777,2190.5971
7634,0.200516,0.019196,10424.1046,45.356526,0.988575,0.816789,0.964462,1386.9546
7635,0.398422,0.031158,15585.3194,72.83796,0.981653,0.709276,0.961681,2211.1121
7636,0.220062,0.090775,11160.5567,84.997886,0.97859,0.797512,0.937568,1334.9137
7637,0.032532,0.009308,2046.5594,20.489476,0.994839,0.965361,0.917982,1044.4588
7638,0.054062,0.01265,3325.3266,22.860662,0.994242,0.94466,0.943471,1068.2935
7639,0.032211,0.013718,2027.0722,38.486167,0.990306,0.963268,0.844883,1053.5594
7640,0.219437,0.082962,11137.7554,317.130882,0.920118,0.764084,0.766817,1666.8471
7641,0.371902,0.093338,15189.2562,129.381618,0.96741,0.708001,0.930227,1670.6939
7642,0.214722,0.075882,10964.2736,294.270221,0.925877,0.771543,0.779389,1770.3753
7643,0.348404,0.047943,14761.8865,79.039522,0.980091,0.725468,0.956153,1689.9979
7644,0.19194,0.011642,10085.3272,26.38704,0.993353,0.826636,0.978559,1364.2094
7645,0.197235,0.042831,10295.6306,114.12091,0.971254,0.809286,0.909334,1415.0701
7646,0.258942,0.065994,12477.704,126.280836,0.968191,0.765657,0.91692,1441.1694
7647,0.411057,0.036682,15741.8409,127.010432,0.968007,0.696439,0.933883,2621.5792
7648,0.488922,0.088455,16248.2702,297.918199,0.924958,0.65639,0.849795,3041.2201
7649,0.481857,0.031174,16234.8465,92.476241,0.976706,0.691261,0.953345,2668.3965
7650,0.19809,0.025497,10329.2284,65.177206,0.983583,0.816012,0.948355,1444.6583
7651,0.308792,0.016434,13878.9064,47.302114,0.988085,0.749778,0.972027,1825.0343
7652,0.461975,0.019638,16162.2308,36.540579,0.990796,0.702799,0.981474,2056.9713
7653,0.448669,0.071732,16084.9204,280.772702,0.929276,0.662975,0.857009,2962.9274
7654,0.34993,0.029541,14791.8179,36.601379,0.990781,0.732058,0.97973,1587.6294
7655,0.410202,0.016357,15731.9095,39.398162,0.990076,0.711462,0.97949,1976.7059
7656,0.171875,0.011978,9255.2673,17.388695,0.99562,0.843477,0.984584,1230.2588
7657,0.28804,0.019913,13334.8736,47.423713,0.988054,0.760118,0.970887,1544.2983
7658,0.48201,0.026047,16235.205,53.807675,0.986446,0.698058,0.97285,2069.0123
7659,0.047028,0.007095,2914.16,20.428676,0.994854,0.951736,0.942218,1087.4605
7660,0.282761,0.096573,13187.5285,203.861167,0.94865,0.73878,0.873327,1468.9743
7661,0.350586,0.014954,14804.5954,42.194945,0.989372,0.730675,0.976665,1813.0454
7662,0.464081,0.014786,16172.3555,36.35818,0.990842,0.702317,0.981593,2708.9954
7663,0.228149,0.045563,11450.7243,142.879136,0.96401,0.783388,0.897615,1651.323
7664,0.225983,0.075958,11373.8154,41.28295,0.989601,0.799563,0.970316,1365.1846
7665,0.042435,0.01062,2642.2252,18.361489,0.995375,0.955941,0.943287,1054.423
7666,0.385513,0.079071,15403.9541,253.534467,0.936137,0.683087,0.865119,2162.7383
7667,0.183456,0.022339,9740.7556,63.049219,0.984119,0.827806,0.94689,1404.8972
7668,0.271332,0.034515,12856.1479,67.183594,0.983077,0.767082,0.957141,1448.6782
7669,0.145935,0.034164,8104.5871,70.162776,0.982327,0.856727,0.928907,1232.4019
7670,0.471558,0.034027,16203.6468,30.521415,0.992312,0.702801,0.984572,1925.9528
7671,0.032562,0.023575,2048.4146,23.286259,0.994134,0.964896,0.907083,1039.5565
7672,0.390579,0.020813,15477.7118,43.836535,0.988958,0.716451,0.976786,1858.0469
7673,0.282043,0.031403,13167.2338,78.005928,0.980351,0.7587,0.951485,1764.5696
7674,0.32901,0.026688,14355.0766,72.229963,0.981806,0.734996,0.958819,2031.6667
7675,0.098297,0.023865,5763.4776,65.542004,0.983491,0.897703,0.90717,1181.0616
7676,0.127533,0.083374,7235.2214,313.057307,0.921144,0.839717,0.645057,1383.6022
7677,0.446884,0.123047,16072.7954,512.784099,0.870835,0.627008,0.738655,3313.8799
7678,0.36705,0.014908,15106.8904,31.919807,0.99196,0.726225,0.982691,1720.2311
7679,0.154129,0.029068,8477.5219,95.759421,0.975879,0.846309,0.907281,1345.3388
7680,0.096268,0.01149,5657.19,31.980607,0.991944,0.905044,0.953398,1173.9711
7681,0.481735,0.012512,16234.5575,30.947013,0.992205,0.702115,0.984384,3350.7685
7682,0.353729,0.112411,14865.0315,251.832077,0.936566,0.695017,0.86132,1758.0562
7683,0.147766,0.027527,8188.6821,68.703585,0.982694,0.8551,0.931253,1272.3265
7684,0.44838,0.04068,16082.9796,129.624816,0.967349,0.688226,0.933989,2512.0782
7685,0.360977,0.054367,14999.4893,207.691544,0.947685,0.699104,0.886652,2800.0327
7686,0.106796,0.016769,6202.7882,25.049449,0.99369,0.89627,0.966857,1137.191
7687,0.484024,0.049866,16239.6536,143.91273,0.96375,0.682351,0.927402,2807.7077
7688,0.2267,0.014511,11399.3388,34.230193,0.991378,0.801177,0.975328,1507.4493
7689,0.229095,0.061539,11484.1127,216.68989,0.945418,0.771139,0.845657,1575.4071
7690,0.250198,0.021576,12198.6343,64.143612,0.983843,0.780856,0.95683,1497.01
7691,0.186752,0.016068,9875.7298,22.374265,0.994364,0.830763,0.98147,1274.4896
7692,0.234543,0.010208,11674.1008,26.44784,0.993338,0.796955,0.981399,1401.4337
7693,0.098572,0.02562,5777.8212,59.218842,0.985083,0.898316,0.916334,1160.619
7694,0.077133,0.026428,4628.7169,87.916268,0.977855,0.914036,0.844968,1182.702
7695,0.348068,0.04451,14755.261,91.929044,0.976844,0.723419,0.948987,1740.4393
7696,0.087402,0.013794,5186.6004,39.76296,0.989984,0.91108,0.937391,1200.3696
7697,0.442154,0.019028,16038.6654,56.057261,0.98588,0.701831,0.971381,3355.8329
7698,0.245483,0.056229,12044.015,49.308502,0.98758,0.785723,0.966457,1400.2423
7699,0.245361,0.023911,12039.9735,46.207721,0.988361,0.786352,0.968547,1409.7727
7700,0.150406,0.031418,8309.1516,66.818796,0.983169,0.853322,0.934055,1205.3873
7701,0.117935,0.032379,6764.3215,42.134145,0.989387,0.883944,0.948997,1155.3007
7702,0.431702,0.088425,15952.9303,98.252206,0.975251,0.696597,0.949543,1942.7305
7703,0.069443,0.011551,4201.945,21.644669,0.994548,0.929982,0.957957,1087.8582
7704,0.26358,0.024597,12621.7255,51.679688,0.986982,0.773373,0.966531,1471.994
7705,0.097702,0.009979,5732.366,23.590257,0.994058,0.904625,0.966181,1135.9465
7706,0.081314,0.028702,4857.5045,99.528998,0.97493,0.908937,0.832136,1174.4875
7707,0.137634,0.019562,7717.8877,44.566131,0.988774,0.866686,0.952772,1213.2811
7708,0.395203,0.055695,15542.1138,157.775046,0.960258,0.695531,0.916848,2259.3449
7709,0.034698,0.007874,2177.98,19.455882,0.995099,0.963265,0.9271,1047.7675
7710,0.149216,0.075256,8254.948,151.087086,0.961943,0.842566,0.849814,1232.3733
7711,0.232101,0.019714,11589.4293,47.91011,0.987932,0.795523,0.966018,1415.0989
7712,0.282455,0.035736,13178.9007,82.930699,0.979111,0.757858,0.948433,1498.9456
7713,0.040985,0.008057,2555.829,14.105515,0.996447,0.95789,0.95496,1048.3148
7714,0.231995,0.010193,11585.7072,22.374265,0.994364,0.799434,0.984134,1492.1107
7715,0.046921,0.006134,2907.8671,13.132721,0.996692,0.952926,0.962668,1060.717
7716,0.140549,0.058731,7854.6797,129.868015,0.967288,0.85227,0.864783,1189.2238
7717,0.311081,0.014832,13935.4808,40.492555,0.9898,0.749873,0.97614,2042.5927
7718,0.247665,0.090546,12115.9296,383.220083,0.903471,0.735484,0.740331,1798.2899
7719,0.248245,0.020905,12134.9356,62.015625,0.984379,0.782327,0.958063,1568.6808
7720,0.041275,0.018448,2573.1301,29.366222,0.992603,0.955748,0.906581,1051.3971
7721,0.491837,0.015427,16251.9166,41.951746,0.989433,0.699763,0.978855,3042.3619
7722,0.231033,0.018478,11552.1417,53.382077,0.986554,0.794005,0.96225,1601.9173
7723,0.411301,0.014755,15744.6611,36.783778,0.990735,0.711719,0.980863,1902.6067
7724,0.183456,0.016281,9740.7556,44.991728,0.988667,0.829978,0.962205,1339.3456
7725,0.17569,0.013733,9417.1044,31.859007,0.991975,0.837555,0.972372,1277.8632
